data,municipio,casos_novos,obitos_novos,vacinados_novos,casos_acumulados,obitos_acumulados,vacinados_acumulados
2025-01-15,Propriá,4,0,5,1581,96,11860
2025-01-16,Propriá,8,0,7,1589,96,11867
2025-01-17,Propriá,4,1,9,1593,97,11876
2025-01-18,Propriá,15,1,2,1608,98,11878
2025-01-19,Propriá,8,1,12,1616,99,11890
2025-01-20,Propriá,0,0,1,1616,99,11891
2025-01-21,Propriá,6,2,10,1622,101,11901
2025-01-22,Propriá,8,0,6,1630,101,11907
2025-01-23,Propriá,7,0,4,1637,101,11911
2025-01-24,Propriá,15,1,5,1652,102,11916
2025-01-25,Propriá,0,0,2,1652,102,11918
2025-01-26,Propriá,10,1,7,1662,103,11925
2025-01-27,Propriá,10,1,7,1672,104,11932
2025-01-28,Propriá,4,1,5,1676,105,11937
2025-01-29,Propriá,13,1,0,1689,106,11937
2025-01-30,Propriá,9,0,0,1698,106,11937
2025-01-31,Propriá,9,0,8,1707,106,11945
2025-02-01,Propriá,9,0,4,1716,106,11949
2025-02-02,Propriá,6,1,3,1722,107,11952
2025-02-03,Propriá,9,1,7,1731,108,11959
2025-02-04,Propriá,10,1,7,1741,109,11966
2025-02-05,Propriá,13,1,1,1754,110,11967
2025-02-06,Propriá,11,0,1,1765,110,11968
2025-02-07,Propriá,0,0,3,1765,110,11971
2025-02-08,Propriá,8,0,6,1773,110,11977
2025-02-09,Propriá,14,0,4,1787,110,11981
2025-02-10,Propriá,1,0,9,1788,110,11990
2025-02-11,Propriá,12,1,3,1800,111,11993
2025-02-12,Propriá,4,1,3,1804,112,11996
2025-02-13,Propriá,3,1,4,1807,113,12000
2025-02-14,Propriá,13,0,0,1820,113,12000
2025-02-15,Propriá,13,0,6,1833,113,12006
2025-02-16,Propriá,8,1,7,1841,114,12013
2025-02-17,Propriá,1,0,8,1842,114,12021
2025-02-18,Propriá,17,1,4,1859,115,12025
2025-02-19,Propriá,12,1,10,1871,116,12035
2025-02-20,Propriá,6,0,1,1877,116,12036
2025-02-21,Propriá,3,1,6,1880,117,12042
2025-02-22,Propriá,3,0,6,1883,117,12048
2025-02-23,Propriá,9,1,5,1892,118,12053
2025-02-24,Propriá,8,0,9,1900,118,12062
2025-02-25,Propriá,7,1,8,1907,119,12070
2025-02-26,Propriá,10,0,2,1917,119,12072
2025-02-27,Propriá,5,1,0,1922,120,12072
2025-02-28,Propriá,13,1,8,1935,121,12080
2025-03-01,Propriá,5,1,6,1940,122,12086
2025-03-02,Propriá,10,0,1,1950,122,12087
2025-03-03,Propriá,15,0,7,1965,122,12094
2025-03-04,Propriá,1,0,1,1966,122,12095
2025-03-05,Propriá,0,0,5,1966,122,12100
2025-03-06,Propriá,6,0,6,1972,122,12106
2025-03-07,Propriá,12,1,8,1984,123,12114
2025-03-08,Propriá,13,1,3,1997,124,12117
2025-03-09,Propriá,7,1,8,2004,125,12125
2025-03-10,Propriá,8,1,3,2012,126,12128
2025-03-11,Propriá,9,1,7,2021,127,12135
2025-03-12,Propriá,18,1,5,2039,128,12140
2025-03-13,Propriá,8,0,4,2047,128,12144
2025-03-14,Propriá,13,1,8,2060,129,12152
2025-03-15,Propriá,9,0,6,2069,129,12158
2025-03-16,Propriá,4,1,8,2073,130,12166
2025-03-17,Propriá,7,0,2,2080,130,12168
2025-03-18,Propriá,8,0,10,2088,130,12178
2025-03-19,Propriá,12,0,7,2100,130,12185
2025-03-20,Propriá,13,1,0,2113,131,12185
2025-03-21,Propriá,8,0,8,2121,131,12193
2025-03-22,Propriá,13,1,5,2134,132,12198
2025-03-23,Propriá,7,0,6,2141,132,12204
2025-03-24,Propriá,17,1,7,2158,133,12211
2025-03-25,Propriá,7,0,1,2165,133,12212
2025-03-26,Propriá,8,0,1,2173,133,12213
2025-03-27,Propriá,8,1,1,2181,134,12214
2025-03-28,Propriá,8,1,7,2189,135,12221
2025-03-29,Propriá,15,0,7,2204,135,12228
2025-03-30,Propriá,7,2,0,2211,137,12228
2025-03-31,Propriá,13,1,4,2224,138,12232
2025-04-01,Propriá,13,0,8,2237,138,12240
2025-04-02,Propriá,11,0,3,2248,138,12243
2025-04-03,Propriá,15,0,0,2263,138,12243
2025-04-04,Propriá,11,0,10,2274,138,12253
2025-04-05,Propriá,15,1,7,2289,139,12260
2025-04-06,Propriá,14,1,4,2303,140,12264
2025-04-07,Propriá,7,1,0,2310,141,12264
2025-04-08,Propriá,5,0,6,2315,141,12270
2025-04-09,Propriá,13,0,5,2328,141,12275
2025-04-10,Propriá,17,1,7,2345,142,12282
2025-04-11,Propriá,15,1,2,2360,143,12284
2025-04-12,Propriá,12,0,8,2372,143,12292
2025-04-13,Propriá,11,1,1,2383,144,12293
2025-04-14,Propriá,4,1,7,2387,145,12300
2025-04-15,Propriá,12,1,5,2399,146,12305
2025-04-16,Propriá,2,2,6,2401,148,12311
2025-04-17,Propriá,4,1,7,2405,149,12318
2025-04-18,Propriá,10,0,3,2415,149,12321
2025-04-19,Propriá,13,1,7,2428,150,12328
2025-04-20,Propriá,16,1,4,2444,151,12332
2025-04-21,Propriá,0,0,2,2444,151,12334
2025-04-22,Propriá,17,1,4,2461,152,12338
2025-04-23,Propriá,3,1,3,2464,153,12341
2025-04-24,Propriá,5,0,6,2469,153,12347
2025-04-25,Propriá,9,0,9,2478,153,12356
2025-04-26,Propriá,15,1,2,2493,154,12358
2025-04-27,Propriá,6,1,3,2499,155,12361
2025-04-28,Propriá,6,2,5,2505,157,12366
2025-04-29,Propriá,14,1,6,2519,158,12372
2025-04-30,Propriá,12,0,3,2531,158,12375
2025-05-01,Propriá,7,0,6,2538,158,12381
2025-05-02,Propriá,9,0,3,2547,158,12384
2025-05-03,Propriá,0,0,1,2547,158,12385
2025-05-04,Propriá,3,1,4,2550,159,12389
2025-05-05,Propriá,11,1,8,2561,160,12397
2025-05-06,Propriá,10,0,3,2571,160,12400
2025-05-07,Propriá,18,1,9,2589,161,12409
2025-05-08,Propriá,0,0,5,2589,161,12414
2025-05-09,Propriá,15,0,9,2604,161,12423
2025-05-10,Propriá,0,0,3,2604,161,12426
2025-05-11,Propriá,12,1,6,2616,162,12432
2025-05-12,Propriá,7,0,2,2623,162,12434
2025-05-13,Propriá,10,1,7,2633,163,12441
2025-05-14,Propriá,11,1,4,2644,164,12445
2025-05-15,Propriá,6,1,0,2650,165,12445
2025-05-16,Propriá,10,1,5,2660,166,12450
2025-05-17,Propriá,15,0,6,2675,166,12456
2025-05-18,Propriá,6,1,4,2681,167,12460
2025-05-19,Propriá,0,0,4,2681,167,12464
2025-05-20,Propriá,9,1,6,2690,168,12470
2025-05-21,Propriá,7,0,5,2697,168,12475
2025-05-22,Propriá,7,1,5,2704,169,12480
2025-05-23,Propriá,5,1,4,2709,170,12484
2025-05-24,Propriá,3,0,2,2712,170,12486
2025-05-25,Propriá,11,1,6,2723,171,12492
2025-05-26,Propriá,8,1,6,2731,172,12498
2025-05-27,Propriá,7,0,2,2738,172,12500
2025-05-28,Propriá,3,0,10,2741,172,12510
2025-05-29,Propriá,15,1,6,2756,173,12516
2025-05-30,Propriá,7,0,6,2763,173,12522
2025-05-31,Propriá,13,1,8,2776,174,12530
2025-06-01,Propriá,18,1,4,2794,175,12534
2025-06-02,Propriá,5,0,6,2799,175,12540
2025-06-03,Propriá,11,1,5,2810,176,12545
2025-06-04,Propriá,11,1,2,2821,177,12547
2025-06-05,Propriá,15,0,9,2836,177,12556
2025-06-06,Propriá,12,0,6,2848,177,12562
2025-06-07,Propriá,8,0,8,2856,177,12570
2025-06-08,Propriá,11,1,3,2867,178,12573
2025-06-09,Propriá,9,1,6,2876,179,12579
2025-06-10,Propriá,16,0,0,2892,179,12579
2025-06-11,Propriá,15,0,8,2907,179,12587
2025-06-12,Propriá,7,0,8,2914,179,12595
2025-06-13,Propriá,20,0,4,2934,179,12599
2025-06-14,Propriá,16,1,4,2950,180,12603
2025-06-15,Propriá,13,0,5,2963,180,12608
2025-06-16,Propriá,11,2,8,2974,182,12616
2025-06-17,Propriá,21,0,7,2995,182,12623
2025-06-18,Propriá,4,1,2,2999,183,12625
2025-06-19,Propriá,11,0,0,3010,183,12625
2025-06-20,Propriá,10,1,4,3020,184,12629
2025-06-21,Propriá,10,0,9,3030,184,12638
2025-06-22,Propriá,12,0,5,3042,184,12643
2025-06-23,Propriá,9,1,9,3051,185,12652
2025-06-24,Propriá,9,0,6,3060,185,12658
2025-06-25,Propriá,11,1,8,3071,186,12666
2025-06-26,Propriá,7,1,4,3078,187,12670
2025-06-27,Propriá,4,1,3,3082,188,12673
2025-06-28,Propriá,10,1,3,3092,189,12676
2025-06-29,Propriá,5,0,10,3097,189,12686
2025-06-30,Propriá,14,1,4,3111,190,12690
2025-07-01,Propriá,10,1,3,3121,191,12693
2025-07-02,Propriá,14,1,10,3135,192,12703
2025-07-03,Propriá,8,0,2,3143,192,12705
2025-07-04,Propriá,5,1,5,3148,193,12710
2025-07-05,Propriá,9,1,3,3157,194,12713
2025-07-06,Propriá,9,1,4,3166,195,12717
2025-07-07,Propriá,8,0,2,3174,195,12719
2025-07-08,Propriá,8,1,5,3182,196,12724
2025-07-09,Propriá,9,1,10,3191,197,12734
2025-07-10,Propriá,0,0,4,3191,197,12738
2025-07-11,Propriá,12,0,10,3203,197,12748
2025-07-12,Propriá,6,0,4,3209,197,12752
2025-07-13,Propriá,21,0,8,3230,197,12760
2025-07-14,Propriá,13,0,7,3243,197,12767
2025-07-15,Propriá,12,1,2,3255,198,12769
2025-07-16,Propriá,13,0,5,3268,198,12774
2025-07-17,Propriá,18,0,1,3286,198,12775
2025-07-18,Propriá,8,1,5,3294,199,12780
2025-07-19,Propriá,6,1,5,3300,200,12785
2025-07-20,Propriá,13,1,7,3313,201,12792
2025-07-21,Propriá,15,1,2,3328,202,12794
2025-07-22,Propriá,15,1,9,3343,203,12803
2025-07-23,Propriá,0,0,0,3343,203,12803
2025-07-24,Propriá,0,0,4,3343,203,12807
2025-07-25,Propriá,15,0,6,3358,203,12813
2025-07-26,Propriá,8,0,1,3366,203,12814
2025-07-27,Propriá,3,0,10,3369,203,12824
2025-07-28,Propriá,6,1,9,3375,204,12833
2025-07-29,Propriá,9,0,5,3384,204,12838
2025-07-30,Propriá,17,0,5,3401,204,12843
2025-07-31,Propriá,9,0,2,3410,204,12845
